first_name,last_name,full_name,dob,draft_round,draft_overall,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,1999,"[""La-Monroe""]",CHI,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,41,,,,,,,,8,8,8.0,0.9,0,19,219,3,57,24.3,20,227,3,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2000,"[""La-Monroe""]",CHI,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,,,,,,,,-1,5,-0.5,-0.1,0,47,490,2,41,32.7,49,489,2,2,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2001,"[""La-Monroe""]",CHI,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,159,34,1,0,34,,135.4,50.0,8,13,2.0,0.5,0,100,1071,8,66,66.9,104,1079,8,2,0,0,,18,0,14,18,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2002,"[""La-Monroe""]",CHI,PB,WR,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,161,44,1,0,44,,103.3,20.0,0,,,0.0,0,97,1189,6,54,74.3,97,1189,6,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2003,"[""La-Monroe""]",CHI,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,95,,,,,,,,-7,1,-2.3,-0.5,0,52,715,4,61,55.0,55,708,4,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2004,"[""La-Monroe""]",MIA,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,71,48,0,0,48,,118.7,100.0,-8,-8,-8.0,-0.5,0,50,638,1,45,42.5,51,630,1,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2005,"[""La-Monroe""]",MIA,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,87,0,0,0,,,39.6,0.0,0,,,0.0,0,39,686,3,60,45.7,39,686,3,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2006,"[""La-Monroe""]",MIA,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,117,,,,,,,,19,18,6.3,1.4,0,55,747,6,52,53.4,58,766,6,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2007,"[""La-Monroe""]",MIA,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,61,0,0,0,,25.7,39.6,0.0,12,12,6.0,0.8,0,50,556,1,26,37.1,52,568,1,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
Marty,Booker,Marty Booker,07/31/1976,3,78,BookMa00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/1831.png&w=350&h=254,2008,"[""La-Monroe""]",CHI,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,33,,,,,,,,3,3,3.0,0.2,0,14,211,2,51,16.2,15,214,2,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,41,539,6703,0,37,126,2
