first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1991,"[""Livingstone""]",NWE,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15,,,,,,,,-6,-6,-6.0,-0.4,0,10,95,1,17,5.9,11,89,1,0,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1992,"[""Livingstone""]",NWE,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,34,,,,,,,,2,2,2.0,0.1,0,20,171,3,22,10.7,21,173,3,1,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1993,"[""Livingstone""]",NWE,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,114,,,,,,,,0,,,0.0,0,53,659,8,54,41.2,53,659,8,0,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1994,"[""Livingstone""]",NWE,PB AP-1,TE,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,157,,,,,,,,0,,0.0,0.0,0,96,1174,7,62,73.4,97,1174,7,2,0,0,,79,0,24,79,0,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1995,"[""Livingstone""]",NWE,PB AP-1,TE,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,120,,,,,,,,0,,,0.0,0,84,915,6,35,57.2,84,915,6,4,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1996,"[""Livingstone""]",NWE,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,122,,,,,,,,0,,,0.0,0,62,682,9,84,42.6,62,682,9,1,0,0,,90,1,19,90,0,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1997,"[""Livingstone""]",NWE,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,122,,,,,,,,0,,,0.0,0,66,737,8,35,46.1,66,737,8,0,0,0,,25,0,9,25,0,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1998,"[""Livingstone""]",NWE,PB AP-2,TE,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,103,,,,,,,,0,,,0.0,0,67,668,6,33,47.7,67,668,6,0,0,0,,10,0,8,10,0,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1999,"[""Livingstone""]",NWE,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,49,,,,,,,,0,,,0.0,0,32,370,2,27,23.1,32,370,2,0,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
Ben,Coates,Ben Coates,08/16/1969,CoatBe00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2000,"[""Livingstone""]",BAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,,,,,,,,0,,,0.0,0,9,84,0,28,5.3,9,84,0,0,0,0,,54,0,24,54,0,,,,,,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,-4,499,5555,0,50,0,0
