first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2010,"[""Miami (FL)""]",NOR,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,66,,,,,,,,3,3,3.0,0.2,0,31,356,5,52,23.7,32,359,5,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2011,"[""Miami (FL)""]",NOR,PB AP-2,TE,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,195,,,,,,,,0,,,0.0,0,99,1310,11,59,81.9,99,1310,11,1,0,0,,158,3,66,158,0,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2012,"[""Miami (FL)""]",NOR,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,152,,,,,,,,0,,,0.0,0,85,982,9,46,65.5,85,982,9,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2013,"[""Miami (FL)""]",NOR,PB AP-1,TE,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,218,,,,,,,,0,,,0.0,0,86,1215,16,56,75.9,86,1215,16,0,0,0,,52,0,21,52,0,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2014,"[""Miami (FL)""]",NOR,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,145,,,,,,,,0,,,0.0,0,85,889,10,29,55.6,85,889,10,2,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2015,"[""Miami (FL)""]",SEA,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,73,,,,,,,,0,,,0.0,0,48,605,2,45,55.0,48,605,2,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2016,"[""Miami (FL)""]",SEA,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,124,,,,,,,,0,,0.0,0.0,0,65,923,6,42,57.7,66,923,6,2,0,0,,59,1,14,59,0,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2017,"[""Miami (FL)""]",SEA,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,114,,,,,,,,0,,,0.0,0,57,520,10,33,32.5,57,520,10,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2018,"[""Miami (FL)""]",GNB,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,76,,,,,,,,0,,,0.0,0,55,636,2,54,39.8,55,636,2,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
Jimmy,Graham,Jimmy Graham,11/24/1986,GrahJi00,https://www.pro-football-reference.com/req/20230307/images/headshots/GrahJi00_2023.jpg,2019,"[""Miami (FL)""]",GNB,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,63,,,,,,,,0,,,0.0,0,38,447,3,48,27.9,38,447,3,1,0,0,,108,0,42,108,0,,,,,,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,3,719,8545,0,89,0,0
