first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1998,"[""Iowa""]",ATL,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,24,22,0,0,22,,89.6,50.0,19,7,2.4,1.6,0,4,94,1,44,7.8,12,113,1,3,33,0,21,0,0,,33,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1999,"[""Iowa""]",ATL,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,124,,,,,,,,28,9,5.6,2.3,1,32,669,7,60,55.8,37,697,8,2,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2000,"[""Iowa""]",ATL,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,61,,,,,,,,8,5,1.6,0.6,0,26,406,3,52,29.0,31,414,3,3,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2001,"[""Iowa""]",SDG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,55,,,,,,,,24,16,12.0,2.4,1,25,406,0,78,40.6,27,430,1,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2002,"[""Iowa""]",SDG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,91,,,,,,,,108,20,9.0,6.8,1,50,623,2,42,38.9,62,731,3,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2003,"[""Iowa""]",SDG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,26,,,,,,,,88,20,9.8,9.8,0,14,193,0,32,21.4,23,281,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2004,"[""Iowa""]",SDG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,21,,,,,,,,54,48,13.5,4.5,0,2,31,1,23,2.6,6,85,1,0,0,0,,0,0,,0,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2005,"[""Iowa""]",NWE,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,52,,,,,,,,11,12,2.8,0.7,0,19,332,3,59,20.8,23,343,3,1,0,0,,0,0,,0,1,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2006,"[""Iowa""]",NYJ,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,14,,,,,,,,28,28,14.0,3.1,0,16,112,0,15,12.4,18,140,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
Tim,Dwight,Tim Dwight,07/13/1975,DwigTi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,2007,"[""Iowa""]",OAK,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,23,,,,,,,,12,10,6.0,2.0,0,6,98,2,28,16.3,8,110,2,2,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,380,194,2964,3,19,22,0
