first_name,last_name,full_name,dob,draft_round,draft_overall,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2013,"[""Michigan St.""]",PIT,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,172,,,,,,,,860,43,3.5,66.2,8,45,399,0,43,30.7,289,1259,8,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2014,"[""Michigan St.""]",PIT,PB AP-1 AP OPoY-4,RB,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,288,,,,,,,,1361,81,4.7,85.1,8,83,854,3,48,53.4,373,2215,11,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2015,"[""Michigan St.""]",PIT,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,87,,,,,,,,556,42,4.9,92.7,3,24,136,0,20,22.7,137,692,3,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2016,"[""Michigan St.""]",PIT,PB AP-2 AP OPoY-6 CPoY-4,RB,false,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,242,0,0,0,,0.7,39.6,0.0,1268,44,4.9,105.7,7,75,616,2,32,51.3,336,1884,9,4,357,2,38,3,0,4,360,0,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2017,"[""Michigan St.""]",PIT,PB AP-1,RB,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,257,,,,,,,,1291,27,4.0,86.1,9,85,655,2,42,43.7,406,1946,11,3,67,1,21,88,1,22,155,0,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2018,"[""Michigan St.""]",Did not play - Contract dispute,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2019,"[""Michigan St.""]",NYJ,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,149,,,,,,,,789,19,3.2,52.6,3,66,461,1,23,30.7,311,1250,4,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2020,"[""Michigan St.""]",2TM,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,,,,,,,,328,16,4.0,29.8,2,16,138,0,30,12.5,98,466,2,1,6,0,4,0,0,,6,0,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2020,"[""Michigan St.""]",KAN,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,,,,,,,,254,16,4.0,28.2,2,13,99,0,18,11.0,76,353,2,1,6,0,4,0,0,,6,0,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
Le'Veon,Bell,Le'Veon Bell,02/18/1992,2,48,BellLe00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15825.png&w=350&h=254,2020,"[""Michigan St.""]",NYJ,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,,,,,,,,74,13,3.9,37.0,0,3,39,0,30,19.5,22,113,0,0,6,0,4,0,0,,6,0,,,,,,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,6554,399,3289,42,9,0,0
