first_name,last_name,full_name,dob,draft_round,draft_overall,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2000,"[""Michigan St.""]",PIT,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,25,,,,,,,,0,,,0.0,0,22,273,0,39,22.8,22,273,0,1,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2001,"[""Michigan St.""]",PIT,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,137,,,,,,,,0,,,0.0,0,66,1008,6,43,63.0,66,1008,6,1,0,0,,151,1,32,151,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2002,"[""Michigan St.""]",PIT,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,175,,,,,,,,0,,,0.0,0,78,1325,7,62,82.8,78,1325,7,2,0,0,,162,1,40,162,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2003,"[""Michigan St.""]",PIT,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,109,,,,,,,,-7,-7,-7.0,-0.4,0,60,860,4,47,53.8,61,853,4,1,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2004,"[""Michigan St.""]",PIT,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,100,,,,,,,,0,,,0.0,0,35,698,5,48,63.5,35,698,5,1,0,0,,65,1,17,65,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2005,"[""Michigan St.""]",NYG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,161,,,,,,,,0,,,0.0,0,76,1214,7,78,75.9,76,1214,7,1,0,0,,0,0,,0,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2006,"[""Michigan St.""]",NYG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,157,,,,,,,,0,,,0.0,0,63,988,10,55,65.9,63,988,10,2,0,0,,89,2,29,89,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2007,"[""Michigan St.""]",NYG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,175,,,,,,,,0,,,0.0,0,70,1025,12,60,64.1,70,1025,12,0,0,0,,221,1,32,221,1,,,,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2008,"[""Michigan St.""]",NYG,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,69,,,,,,,,0,,,0.0,0,35,454,4,33,45.4,35,454,4,0,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
Plaxico,Burress,Plaxico Burress,08/12/1977,1,8,BurrPl00,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2139.png&w=350&h=254,2009,"[""Michigan St.""]",Did not play - Violation of league personal conduct policy,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,-7,553,8499,0,64,0,0
