first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1986,"[""Boston Col.""]",CHI,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,29,361,3,2,58,,80.1,50.0,36,19,4.0,9.0,1,0,0,0,,0.0,9,36,1,3,12,0,11,0,0,,12,1,2,134,1,33.5,50,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1987,"[""Boston Col.""]",2TM,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15,199,1,0,30,,98.6,60.0,43,13,7.2,21.5,0,0,0,0,,0.0,6,43,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1987,"[""Boston Col.""]",CHI,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1987,"[""Boston Col.""]",NWE,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,15,199,1,0,30,,98.6,60.0,43,13,7.2,43.0,0,0,0,0,,0.0,6,43,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1988,"[""Boston Col.""]",NWE,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,79,1150,8,10,80,,63.3,51.4,179,16,4.7,16.3,1,0,0,0,,0.0,38,179,1,3,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1989,"[""Boston Col.""]",NWE,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,27,493,2,4,36,,46.6,39.6,87,22,5.4,17.4,0,0,0,0,,0.0,16,87,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1990,"[""Boston Col.""]",Did not play - BC Lions (Canadian Football League),,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1991,"[""Boston Col.""]",Did not play - BC Lions (Canadian Football League),,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1992,"[""Boston Col.""]",Did not play - Calgary Stampeders (Canadian Football League),,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
Doug,Flutie,Doug Flutie,10/23/1962,FlutDo00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1993,"[""Boston Col.""]",Did not play - Calgary Stampeders (Canadian Football League),,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,1634,0,0,10,0,14715,86
