first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1985,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,129,,,,,,,,0,,,0.0,0,43,821,8,57,51.3,43,821,8,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1986,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,111,,,,,,,,12,12,12.0,1.0,0,38,686,7,60,57.2,39,698,7,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1987,"[""Michigan""]",MIN,PB,WR,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,134,,,,,,,,0,,,0.0,0,38,922,7,73,76.8,38,922,7,0,30,0,30,391,1,63,421,1,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1988,"[""Michigan""]",MIN,PB,WR,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,162,,,,,,,,41,21,10.3,2.6,0,72,1225,6,67,76.6,76,1266,6,1,0,0,,147,0,46,147,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1989,"[""Michigan""]",MIN,PB,WR,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,132,,,,,,,,18,17,6.0,1.1,0,65,1066,4,50,66.6,68,1084,4,0,0,0,,44,0,14,44,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1990,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,148,,,,,,,,16,11,5.3,1.1,0,70,1008,8,56,67.2,73,1024,8,2,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1991,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,103,,,,,,,,117,32,9.0,7.8,1,51,553,5,46,36.9,64,670,6,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1992,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,82,0,0,0,,,39.6,0.0,66,14,4.1,4.1,1,41,580,2,54,36.3,57,646,3,1,0,0,,25,0,25,25,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1993,"[""Michigan""]",MIN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,108,,,,,,,,19,9,2.7,1.3,0,60,775,5,39,51.7,67,794,5,1,4,0,4,37,0,24,41,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
Anthony,Carter,Anthony Carter,09/17/1960,CartAn00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1994,"[""Michigan""]",DET,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,28,,,,,,,,0,,,0.0,0,8,97,3,18,24.3,8,97,3,0,0,0,,0,0,,0,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,289,486,7733,2,55,0,0
