first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1973,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,69,,,,,,,,2,6,1.0,0.1,0,29,392,5,40,28.0,31,394,5,0,0,0,,22,0,20,22,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1974,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,74,,,,,,,,43,20,10.8,3.1,0,29,466,4,42,33.3,33,509,4,1,,,,,,,,,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1975,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,20,,,,,,,,3,3,3.0,0.2,0,9,138,1,28,9.9,10,141,1,0,0,0,,17,0,17,17,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1976,"[""Michigan St.""]",DAL,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,83,,,,,,,,50,13,7.1,3.6,0,42,680,2,38,48.6,49,730,2,2,0,0,,34,0,16,34,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1977,"[""Michigan St.""]",DAL,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,53,,,,,,,,9,7,3.0,0.6,0,28,347,3,23,24.8,31,356,3,1,0,0,,110,1,28,110,1,,,,,,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1978,"[""Michigan St.""]",DAL,PB,TE,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,103,,,,,,,,15,15,15.0,0.9,0,34,509,9,38,31.8,35,524,9,3,23,0,20,124,2,24,147,1,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1979,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,63,,,,,,,,19,20,9.5,1.2,0,29,324,5,33,20.3,31,343,5,1,27,0,27,26,0,17,53,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1980,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,74,,,,,,,,19,11,4.8,1.2,0,29,312,7,39,19.5,33,331,7,1,5,0,5,36,1,19,41,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1981,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,35,,,,,,,,12,12,12.0,0.8,0,19,214,2,33,13.4,20,226,2,0,0,0,,37,0,13,37,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
Billy,Joe DuPree,Billy Joe DuPree,03/07/1950,DuprBi00,https://cdn.ssref.net/req/202602161/logos/pfr-logo.svg,1982,"[""Michigan St.""]",DAL,,TE,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,23,,,,,,,,6,6,6.0,0.7,1,7,41,2,12,4.6,8,47,3,0,1,0,1,32,0,11,33,0,,,,,,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,178,267,3565,1,41,0,0
