first_name,last_name,full_name,dob,draft_round,draft_overall,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1991,"[""Houston""]",KAN,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,,,,,,,,0,,,0.0,0,2,30,0,23,15.0,2,30,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1992,"[""Houston""]",KAN,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,,,,,,,,1,1,1.0,0.1,0,5,65,0,28,5.9,6,66,0,1,0,0,,0,0,,0,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1993,"[""Houston""]",KAN,,FB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,67,0,0,0,,,,,291,18,3.9,18.2,0,40,326,1,27,20.4,115,617,1,1,28,0,15,37,0,12,65,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1994,"[""Houston""]",KAN,,FB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,94,,,,,,,,231,19,3.7,14.4,2,67,525,1,30,32.8,129,756,3,1,17,0,7,103,1,57,120,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1995,"[""Houston""]",KAN,PB,FB,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,91,,,,,,,,398,44,6.9,24.9,2,55,349,1,28,21.8,113,747,3,1,16,0,8,44,0,13,60,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1996,"[""Houston""]",KAN,PB,FB,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,97,,,,,,,,201,15,3.7,12.6,2,60,529,2,45,33.1,114,730,4,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1997,"[""Houston""]",KAN,PB,FB,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,97,,,,,,,,397,43,5.0,26.5,0,59,453,2,55,30.2,138,850,2,3,9,0,6,4,0,3,13,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1998,"[""Houston""]",KAN,,FB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,85,,,,,,,,230,20,4.0,14.4,1,64,462,2,29,28.9,122,692,3,6,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,1999,"[""Houston""]",KAN,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,20,,,,,,,,181,46,5.7,90.5,0,2,14,0,9,7.0,34,195,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
Kimble,Anders,Kimble Anders,09/10/1966,,,AndeKi00,,2000,"[""Houston""]",KAN,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,53,,,,,,,,331,69,4.4,22.1,2,15,76,0,12,5.1,91,407,2,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,2261,369,2829,9,9,0,0
