first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2015,"[""South Carolina""]",SFO,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,,,,,,,,58,13,1.7,9.7,0,7,38,0,11,6.3,42,96,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2016,"[""South Carolina""]",SFO,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,12,,,,,,,,50,8,2.6,6.3,1,3,25,0,10,3.1,22,75,1,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2017,"[""South Carolina""]",SEA,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,37,,,,,,,,240,33,3.5,40.0,0,15,131,0,23,21.8,83,371,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2018,"[""South Carolina""]",SEA,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,103,,,,,,,,514,37,4.6,34.3,4,34,214,1,18,14.3,146,728,5,0,10,0,3,22,0,13,32,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2019,"[""South Carolina""]",2TM,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,27,8,2.1,2.3,0,7,22,0,7,1.8,20,49,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2019,"[""South Carolina""]",CAR,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,2,2,1.0,0.4,0,0,0,0,,0.0,2,2,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2019,"[""South Carolina""]",CHI,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,25,8,2.3,3.6,0,7,22,0,7,3.1,18,47,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2020,"[""South Carolina""]",CAR,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,148,,,,,,,,642,25,3.9,42.8,6,59,373,2,23,24.9,224,1015,8,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2021,"[""South Carolina""]",ATL,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,94,,,,,,,,503,18,3.6,29.6,3,44,259,1,20,15.2,182,762,4,4,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
Mike,Davis,Mike Davis,02/19/1993,DaviMi01,https://www.pro-football-reference.com/req/20230307/images/headshots/DaviMi01_2022.jpg,2022,"[""South Carolina""]",BAL,,RB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,,,,,,,,18,10,2.3,2.3,0,2,4,0,7,0.5,10,22,0,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2052,171,1066,14,4,0,0
