first_name,last_name,full_name,dob,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2015,"[""Georgia""]",KAN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,26,,,,,,,,0,,,0.0,0,17,199,1,44,12.4,17,199,1,0,0,0,,42,1,16,42,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2016,"[""Georgia""]",KAN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,53,,,,,,,,0,,,0.0,0,44,530,0,39,33.1,44,530,0,1,0,0,,19,0,12,19,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2017,"[""Georgia""]",KAN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,18,,,,,,,,0,,,0.0,0,11,175,0,35,35.0,11,175,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2018,"[""Georgia""]",KAN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,,,,,,,,0,,,0.0,0,32,334,5,27,20.9,32,334,5,2,0,0,,0,0,,0,0,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2019,"[""Georgia""]",JAX,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,110,,,,,,,,0,,,0.0,0,47,775,5,70,48.4,47,775,5,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2020,"[""Georgia""]",JAX,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,57,,,,,,,,0,,,0.0,0,40,471,2,51,31.4,40,471,2,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2021,"[""Georgia""]",HOU,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,43,,,,,,,,3,3,3.0,0.2,0,22,323,2,41,20.2,23,326,2,1,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2022,"[""Georgia""]",2TM,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,0,,,0.0,0,4,46,0,27,5.1,4,46,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2022,"[""Georgia""]",HOU,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,0,,,0.0,0,0,0,0,,0.0,0,0,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
Chris,Conley,Chris Conley,10/25/1992,ConlCh00,https://www.pro-football-reference.com/req/20230307/images/headshots/ConlCh00_2024.jpg,2022,"[""Georgia""]",TEN,,WR,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,,,,,,,,0,,,0.0,0,4,46,0,27,6.6,4,46,0,0,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,3,226,2998,0,15,0,0
