first_name,last_name,full_name,dob,draft_round,draft_overall,player_id,image_link,season,college,team,awards,pos,ap_1,ap_2,ap,pb,opoy_top5,opoy_votes,opoy,oroy_top5,oroy_votes,oroy,cpoy_top5,cpoy_votes,cpoy,mvp_top5,mvp_votes,mvp,fan_pts,pass_yds,pass_td,pass_int,pass_lng,qbr,pass_rating,cmp_pct,rush_yds,rush_lng,rush_ypa,rush_ypg,rush_td,rec,rec_yds,rec_td,rec_lng,rec_ypg,touches,scrim_yds,tot_td,fmb,playoff_rush_yds,playoff_rush_td,playoff_rush_lng,playoff_rec_yds,playoff_rec_td,playoff_rec_lng,playoff_scrim_yds,playoff_fmb,playoff_pass_int,playoff_pass_yds,playoff_pass_td,playoff_pass_rating,playoff_pass_lng,sb_champ,sb_mvp,sb_champ_any,sb_mvp_any,mvp_top5_any,mvp_any,oroy_any,opoy_any,opoy_top5_any,ap_1_any,ap_2_any,ap_any,pb_any,cpoy_top5_any,cpoy_any,career_rush_yds,career_rec,career_rec_yds,career_rush_td,career_rec_td,career_pass_yds,career_pass_td
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1970,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59,1410,6,24,87,,30.4,38.1,233,22,7.3,17.9,1,0,0,0,,0.0,32,233,1,3,,,,,,,,,,,,,,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1971,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,146,2259,13,22,49,,59.7,54.4,247,39,4.7,17.6,5,0,0,0,,0.0,53,247,5,7,,,,,,,,,,,,,,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1972,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,172,1887,12,12,78,,64.1,47.7,346,20,6.0,24.7,7,0,0,0,,0.0,58,346,7,4,24,0,12,0,0,,24,1,3,255,2,53.9,60,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1973,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,87,1183,10,15,67,,54.5,49.4,145,21,4.3,14.5,3,0,0,0,,0.0,34,145,3,3,9,0,5,0,0,,9,0,3,167,2,57.0,26,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1974,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,77,785,7,8,56,,55.2,45.3,224,34,6.6,28.0,2,0,0,0,,0.0,34,224,2,1,82,0,18,0,0,,82,1,1,394,3,94.9,35,true,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1975,"[""Louisiana Tech""]",PIT,PB,QB,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,169,2055,18,9,59,,88.0,57.7,210,27,6.0,15.0,3,0,0,0,,0.0,35,210,3,6,60,1,16,0,0,,60,1,5,527,3,68.4,64,true,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1976,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,102,1177,10,9,50,,65.4,47.9,219,17,7.1,21.9,3,0,0,0,,0.0,31,219,3,7,4,0,4,0,0,,4,0,1,440,3,91.7,76,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1977,"[""Louisiana Tech""]",PIT,,QB,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,156,2523,17,19,65,,71.4,51.6,171,26,5.5,12.2,3,0,0,0,,0.0,31,171,3,10,21,1,11,0,0,,21,0,3,177,1,40.0,48,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1978,"[""Louisiana Tech""]",PIT,PB AP-1 AP MVP-1 OPoY-2 SB MVP,QB,true,false,true,true,true,true,false,false,false,false,false,false,false,true,true,true,196,2915,28,20,70,,84.7,56.3,93,17,2.9,5.8,1,0,1,0,1,0.1,32,94,1,8,28,0,13,0,0,,28,7,4,790,8,104.1,75,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
Terry,Bradshaw,Terry Bradshaw,09/02/1948,1,1,BradTe00,,1979,"[""Louisiana Tech""]",PIT,PB AP MVP-4 SB MVP,QB,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,201,3724,26,25,65,,77.0,54.9,83,28,4.0,5.2,0,0,0,0,,0.0,21,83,0,10,34,0,25,0,0,,34,0,4,758,6,98.5,73,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,2257,0,1,32,0,27989,212
